弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
860.74200,1,25,16777215,Fri Jul 17 16:57:46 2020,0,ca410437,35564600070504453,原力？
1010.80300,1,25,16777215,Fri Jul 17 16:59:38 2020,0,ca410437,35564659061293063,蓝用得有点多了
470.62400,1,25,16777215,Fri Jul 17 17:13:28 2020,0,21b7b5e0,35565093996986371,痴汉哈哈哈哈哈
10.63900,1,25,16777215,Fri Jul 17 17:26:12 2020,0,2887b6b9,35565494633758725,继续肝
858.42700,1,25,15138834,Fri Jul 17 17:52:36 2020,0,a10ae133,35566325217099783,神罗天征？
1408.56100,5,25,16777215,Fri Jul 17 18:03:16 2020,0,829f20ed,35566660788682757,。。。？
494.93100,5,25,16707842,Fri Jul 17 18:14:03 2020,0,1bac20de,35566999946919939,你的机场平平平
1121.52500,1,25,16777215,Fri Jul 17 18:34:14 2020,0,c631f2e5,35567634712887303,应该是珠世身上鬼的味儿太淡了
1072.03600,1,25,16777215,Fri Jul 17 18:39:16 2020,0,948bae9d,35567792849158147,想死就直说，走什么捷径？
193.02300,1,25,16777215,Fri Jul 17 19:36:50 2020,0,c105e43b,35569603888808005,男主太可了
972.93900,1,25,16777215,Fri Jul 17 20:05:30 2020,0,7df7f440,35570505624846339,神罗天征
1173.74800,1,25,16777215,Fri Jul 17 20:12:11 2020,0,5d94c89a,35570716121235461,一方大爷的矢量不是这样的！
1276.43400,1,25,41194,Fri Jul 17 20:28:21 2020,0,e5fd1ade,35571224751374343,啊啊啊
971.71100,1,25,16777215,Fri Jul 17 20:45:05 2020,0,822600bf,35571751156449287,一方大爷直呼内行
843.56800,1,25,16777215,Fri Jul 17 21:07:33 2020,0,73a6425,35572457471475717,大惊失色
1034.73700,1,25,16777215,Fri Jul 17 21:11:36 2020,0,73a6425,35572585086844935,动作指导：柯南（真相只有一个））
676.00400,1,25,16777215,Fri Jul 17 21:40:10 2020,0,77756212,35573483866423303,一方指导
658.86800,1,25,16777215,Fri Jul 17 21:50:54 2020,0,1b2684d6,35573821486399491,登龙剑
1227.07400,1,25,16777215,Fri Jul 17 21:59:55 2020,0,f7b57006,35574105084788739,开龙脊开龙脊
1159.09600,1,25,16646914,Fri Jul 17 22:00:11 2020,0,1b2684d6,35574113433026563,还是星游记的boos强
514.11100,1,25,16777215,Fri Jul 17 22:06:06 2020,0,7a6ae600,35574299451457539,这是下弦，最腊鸡的，把自己吹上天了
1087.71300,1,25,16777215,Fri Jul 17 22:08:57 2020,0,f6248b08,35574389062238211,雷区蹦迪
1272.68000,1,25,16777215,Fri Jul 17 22:17:09 2020,0,d1427f8e,35574647116791811,AD现状
236.35500,1,25,16777215,Fri Jul 17 22:22:32 2020,0,d5d0271b,35574816552517635,哪啦套
244.13400,1,25,16777215,Fri Jul 17 22:24:18 2020,0,f7e4d931,35574872119181315,拆迁大队正式上线，拆迁大队正式上线
1157.47500,1,25,16777215,Fri Jul 17 22:32:38 2020,0,1110928a,35575134223859717,水果忍者？
515.44800,1,25,16777215,Fri Jul 17 22:34:38 2020,0,7918b845,35575197039329285,你是哪吒吧
406.97300,5,25,15138834,Fri Jul 17 22:38:13 2020,0,4590c2f4,35575309776453637,反复去世
1005.31000,1,25,16777215,Fri Jul 17 22:40:35 2020,0,f7e4d931,35575384438734853,砧板之刃寰宇支配之剑
499.62300,1,25,16777215,Fri Jul 17 22:41:36 2020,0,b6661223,35575416447565831,你是个屁
118.57300,1,25,16777215,Fri Jul 17 22:50:46 2020,0,e9f7cf8f,35575704386011143,素素面~~~
132.83000,1,25,16777215,Fri Jul 17 22:51:08 2020,0,e9f7cf8f,35575715859005445,鸡鸭咖喱~~~
878.37000,1,25,16777215,Fri Jul 17 22:51:51 2020,0,d27b229a,35575738822819843,能不能快点打…
53.32800,1,25,16777215,Fri Jul 17 23:03:59 2020,0,f46e54cf,35576120425840645,这货的眼睛。。。仙狐模式？（乱入）
1076.13400,1,25,16777215,Fri Jul 17 23:13:45 2020,0,5df0e61a,35576427730436103,无人区
349.27400,5,25,15138834,Fri Jul 17 23:16:21 2020,0,598f58ca,35576509296541699,女排需要你
253.48000,1,25,16777215,Fri Jul 17 23:26:16 2020,0,d207cc3f,35576821426159623,这种鬼其实最好对付
258.48100,1,25,16777215,Fri Jul 17 23:26:34 2020,0,d207cc3f,35576830993367045,用特殊的频率震碎她的身体
986.81800,5,25,15138834,Fri Jul 17 23:53:45 2020,0,2b777ba9,35577685628944387,技术指导：一方通行
269.56500,1,25,16777215,Sat Jul 18 00:12:33 2020,0,70b50d30,35578277518639109,快递到了
386.67500,1,25,16777215,Sat Jul 18 00:15:22 2020,0,64103866,35578365732192263,取名鬼才
410.52200,1,25,16777215,Sat Jul 18 00:15:54 2020,0,64103866,35578382819262467,反复去世
790.09600,1,25,16777215,Sat Jul 18 00:22:41 2020,0,64103866,35578596184555527,这得活捉啊
