弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
59.00700,1,25,16777215,Wed Jul 22 19:40:09 2020,0,29bde43a,35796200684781571,超越一切加油
21.17700,1,25,16777215,Wed Jul 22 19:41:03 2020,0,1baffb4,35796229241176067,考上高中！
16.69800,1,25,16777215,Wed Jul 22 19:42:28 2020,0,f1c1c036,35796273418207237,清华
0.67900,1,25,16777215,Wed Jul 22 19:42:50 2020,0,2295efc9,35796285233561605,长按大拇指，一键三连
45.71200,1,25,16777215,Wed Jul 22 19:43:33 2020,0,5bd95e80,35796307614892037,鬼畜区欢迎您
59.16000,1,25,16777215,Wed Jul 22 19:43:46 2020,0,433ede1b,35796314409664519,考研上岸！
3.75900,1,25,16777215,Wed Jul 22 19:44:32 2020,0,f4d728a4,35796338876612615,超越妈妈爱你
12.55200,1,25,16777215,Wed Jul 22 19:44:43 2020,0,6ce8b3d,35796344180834307,超越啊
18.23900,1,25,16777215,Wed Jul 22 19:44:48 2020,0,6ce8b3d,35796347195490311,宝贝
36.16000,1,25,16777215,Wed Jul 22 19:44:54 2020,0,f4c6d319,35796350295605255,高考560十
43.80000,1,25,16777215,Wed Jul 22 19:45:19 2020,0,f4d728a4,35796363214061571,欢迎大小姐
57.50100,1,25,16777215,Wed Jul 22 19:45:31 2020,0,6ce8b3d,35796369763991559,麻麻爱你
50.05900,1,25,16777215,Wed Jul 22 19:45:37 2020,0,f4d728a4,35796372420034565,小羊好美
57.50100,1,25,16777215,Wed Jul 22 19:45:38 2020,0,6ce8b3d,35796373195456515,要快乐啊！！
23.82800,1,25,16777215,Wed Jul 22 19:46:53 2020,0,b1ca1e1e,35796412367634435,妹妹爱你
15.02400,1,25,16777215,Wed Jul 22 19:46:57 2020,0,6ce8b3d,35796414554439685,妹妹
19.12800,1,25,16777215,Wed Jul 22 19:47:01 2020,0,6ce8b3d,35796416707690501,我来啦
38.07700,1,25,16777215,Wed Jul 22 19:47:07 2020,0,b1ca1e1e,35796419841359879,考上萍中
50.35000,1,25,16777215,Wed Jul 22 19:47:32 2020,0,6ce8b3d,35796433117380615,超超越越
53.44100,1,25,16777215,Wed Jul 22 19:47:45 2020,0,6ce8b3d,35796439630086149,杨超越和她的朋友们
19.52100,1,25,16777215,Wed Jul 22 19:47:54 2020,0,21281365,35796444592996357,那是就有转发比点赞多了
21.90000,1,25,16777215,Wed Jul 22 19:51:42 2020,0,4221198f,35796564141146115,高考480
18.78500,1,25,16777215,Wed Jul 22 19:51:44 2020,0,7a5b587,35796565334425603,超超越越！！！
17.86600,1,25,16777215,Wed Jul 22 19:51:53 2020,0,114a462,35796569596887043,啊啊啊啊啊高考成绩up
44.08500,1,25,16777215,Wed Jul 22 19:52:55 2020,0,b9f562b8,35796602037207045,上零班！！
3.56100,1,25,16777215,Wed Jul 22 19:53:01 2020,0,55482925,35796605653745669,高考600加
35.24100,1,25,16777215,Wed Jul 22 19:53:42 2020,0,55482925,35796626988072967,高考必胜
42.62600,1,25,16777215,Wed Jul 22 19:53:57 2020,0,f141c21,35796634903773189,高考成绩顺利得偿所愿
58.66200,1,25,16777215,Wed Jul 22 19:54:13 2020,0,f141c21,35796643298672647,愿我得偿所愿
24.70600,1,25,16777215,Wed Jul 22 19:54:18 2020,0,c11e2109,35796645970444293,高考上六百!
29.65300,1,25,16777215,Wed Jul 22 19:54:42 2020,0,45f08c10,35796658498830343,一中一中！！！！
54.22700,1,25,16777215,Wed Jul 22 19:54:48 2020,0,c11e2109,35796661489893383,高考600+
27.49100,1,25,16777215,Wed Jul 22 19:55:26 2020,0,c2588629,35796681404448771,530
49.72800,1,25,16777215,Wed Jul 22 19:58:26 2020,0,55ab8503,35796775634731011,吸吸吸
5.44000,1,25,16777215,Wed Jul 22 19:59:35 2020,0,a961c65c,35796811791204421,哇超越妹妹
14.96200,1,25,16777215,Wed Jul 22 19:59:50 2020,0,f8928fee,35796820129480709,能不能多投几次币
48.89600,1,25,16777215,Wed Jul 22 20:00:20 2020,0,698e77d6,35796835465953285,小哥哥也喜欢我
18.26000,1,25,16777215,Wed Jul 22 20:00:30 2020,0,a733450f,35796840707784711,超超越越最可爱
41.30000,1,25,16777215,Wed Jul 22 20:01:12 2020,0,7a03693f,35796863022530567,吸欧气吸欧气
5.25900,1,25,16777215,Wed Jul 22 20:01:57 2020,0,fd97aad3,35796886440378375,期末大爆发
58.75600,1,25,16777215,Wed Jul 22 20:02:09 2020,0,1ac0a559,35796893018619911,二本
10.12000,1,25,16777215,Wed Jul 22 20:03:17 2020,0,d3791c81,35796928549617671,真好看呀长的
16.24500,1,25,16777215,Wed Jul 22 20:03:19 2020,0,49e0fc8b,35796929598193667,高考nb
23.98800,1,25,16777215,Wed Jul 22 20:03:27 2020,0,49e0fc8b,35796933646745669,高考加油
20.76300,1,25,16777215,Wed Jul 22 20:04:02 2020,0,296c14c2,35796951998398471,超越妹妹保佑我中考！！！
14.03200,1,25,16777215,Wed Jul 22 20:04:15 2020,0,a8ca34dd,35796958766956551,高考上本哦
15.42500,1,25,16777215,Wed Jul 22 20:05:30 2020,0,db213002,35796997984223235,欢迎~~~
9.85200,1,25,16777215,Wed Jul 22 20:05:54 2020,0,d70f0cac,35797010512084995,吸欧气
16.58300,1,25,16777215,Wed Jul 22 20:06:00 2020,0,d70f0cac,35797014056796165,彩票中奖
5.88500,1,25,16777215,Wed Jul 22 20:06:39 2020,0,d8cfea7d,35797034419093511,和好朋友分到一个班！
17.57300,1,25,16777215,Wed Jul 22 20:06:55 2020,0,bf11b28,35797042721718275,祝我考上！！！！
