弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
614.96200,1,25,16777215,Wed Jul 22 15:17:41 2020,0,f2bed6e1,35787944348352515,(  ^  )泪目
80.02200,1,25,16777215,Wed Jul 22 15:17:51 2020,0,a45f827b,35787949463830531,王伟，走好
21.46000,1,25,16777215,Wed Jul 22 15:17:55 2020,0,ef35ae89,35787951601352711,道义云学院？
353.51300,1,25,16777215,Wed Jul 22 15:17:58 2020,0,5eb1ba67,35787952944054277,致敬
606.04900,1,25,16777215,Wed Jul 22 15:18:16 2020,0,3efac678,35787962341392387,聚是一团火 散是满天星！！！
91.56200,1,25,16777215,Wed Jul 22 15:18:19 2020,0,b3b00cb1,35787964251373575,都什么事，故意挑衅
110.00400,1,25,16777215,Wed Jul 22 15:18:37 2020,0,b3b00cb1,35787973851086851,撞飞机真的是太恶心了
768.35000,1,25,16777215,Wed Jul 22 15:18:50 2020,0,1c60f131,35787980569313283,致敬
770.39300,1,25,16777215,Wed Jul 22 15:18:59 2020,0,bdf5a549,35787985118560259,致敬
164.86000,1,25,16777215,Wed Jul 22 15:19:32 2020,0,b3b00cb1,35788002611429379,做得好！
785.42600,1,25,16777215,Wed Jul 22 15:19:58 2020,0,f2bed6e1,35788015848652805,致敬
346.58000,1,25,16777215,Wed Jul 22 15:20:05 2020,0,1fd6d1d3,35788019908214791,致敬
771.22000,1,25,16777215,Wed Jul 22 15:20:09 2020,0,f0482ea3,35788021956083715,致敬
794.08900,1,25,16777215,Wed Jul 22 15:20:36 2020,0,f0482ea3,35788036032692231,致敬
188.66500,1,25,16777215,Wed Jul 22 15:21:04 2020,0,341ee95,35788050742640647,致敬
382.04100,1,25,16777215,Wed Jul 22 15:21:51 2020,0,1099b35f,35788075338563589,美国真的恶心
325.09300,1,25,16777215,Wed Jul 22 15:22:13 2020,0,b3b00cb1,35788086686253059,太过分了！
766.04000,1,25,16777215,Wed Jul 22 15:22:43 2020,0,1c15c5ad,35788102502449155,致敬
791.90600,1,25,16777215,Wed Jul 22 15:23:20 2020,0,bd3a5b8e,35788122127597573,致敬
337.43100,1,25,16777215,Wed Jul 22 15:23:25 2020,0,13dd51f8,35788124337995783,81192致敬！！
573.29600,1,25,16777215,Wed Jul 22 15:23:38 2020,0,a82a2336,35788131336716293,事了拂衣去，深藏功与名
556.81900,1,25,16777215,Wed Jul 22 15:23:40 2020,0,1fd6d1d3,35788132593958919,好！
339.54000,1,25,15138834,Wed Jul 22 15:23:43 2020,0,a45f827b,35788134253854723,81192，请求迅速返航!!!这里是家!
85.54000,1,25,16777215,Wed Jul 22 15:23:45 2020,0,fb2e38c6,35788135283032071,默哀
593.09900,1,25,16777215,Wed Jul 22 15:23:54 2020,0,726fd5b2,35788139576950791,聚是一团火，散是满天星
592.19200,1,25,16777215,Wed Jul 22 15:24:09 2020,0,a82a2336,35788147441270791,聚是一团火，散是满天星
99.85100,1,25,16777215,Wed Jul 22 15:24:29 2020,0,d61ce43d,35788158106337285,红客
589.82000,1,25,15138834,Wed Jul 22 15:24:36 2020,0,1fd6d1d3,35788161994981381,聚是一團火，散是滿天星！
770.36600,1,25,16777215,Wed Jul 22 15:25:03 2020,0,5eb1ba67,35788175870263303,致敬
701.31900,1,25,16777215,Wed Jul 22 15:25:18 2020,0,134ef9df,35788183656464389,用这个当幌子也太恶心了
299.37400,1,25,16777215,Wed Jul 22 15:25:28 2020,0,9f812bbe,35788189071310853,致敬人才
763.47500,1,25,15138834,Wed Jul 22 15:25:42 2020,0,17cee144,35788196290756611,致敬
537.60700,1,25,16777215,Wed Jul 22 15:25:45 2020,0,b3b00cb1,35788198098501637,太棒了！
