弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
435.02800,5,25,15138834,Wed Jul 22 09:43:18 2020,0,16451c48,35777425543528453,求bgm 
603.46000,1,25,16777215,Wed Jul 22 09:43:21 2020,0,2a0313b4,35777426939183109,2222222
480.41900,1,25,16777215,Wed Jul 22 09:43:51 2020,0,363a14d3,35777442860236803,1
595.67500,1,25,16777215,Wed Jul 22 09:44:16 2020,0,dffc3b20,35777456008855555,AMD   AMD   AMD   AMD   AMD   AMD   AMD   AMD   AMD
607.48600,1,25,16777215,Wed Jul 22 09:44:37 2020,0,61593887,35777467030437955,22222222
195.79800,1,25,16777215,Wed Jul 22 09:44:54 2020,0,b6de5ba7,35777475911876613,1
631.24300,1,25,16777215,Wed Jul 22 09:45:08 2020,0,dffc3b20,35777483363581957,AMD   AMD   AMD   AMD   AMD   AMD   AMD   AMD
235.42700,1,25,16777215,Wed Jul 22 09:46:39 2020,0,4f738761,35777531000913923,不不不，有三星代工的
38.88500,1,25,16777215,Wed Jul 22 09:46:58 2020,0,cc8b2d62,35777541032640579,华为手机业务重创了
197.06100,1,25,16777215,Wed Jul 22 09:47:15 2020,0,30627c69,35777549823901703,1
200.31600,1,25,16777215,Wed Jul 22 09:48:08 2020,0,8ffafeb,35777577727033347,2
520.99400,1,25,16777215,Wed Jul 22 09:48:35 2020,0,e94d9690,35777591779000325,2222
72.09700,1,25,15138834,Wed Jul 22 09:48:42 2020,0,7aaa906,35777595173240837,这不是我们久菜该关心的事
84.55900,1,25,16777215,Wed Jul 22 09:48:57 2020,0,26ec9d18,35777602960490503,1.5
84.68600,1,25,16777215,Wed Jul 22 09:49:30 2020,0,f24c7d28,35777620369473539,2
202.67600,1,25,16777215,Wed Jul 22 09:49:55 2020,0,fde8b2ad,35777633406418947,222
196.47700,1,25,16777215,Wed Jul 22 09:49:59 2020,0,1a4db132,35777635774103559,1
611.28600,1,25,16777215,Wed Jul 22 09:50:40 2020,0,e94d9690,35777656939610117,2222222
554.76800,1,25,16777215,Wed Jul 22 09:50:44 2020,0,d9acf2c6,35777659026800647,真难啊哈哈哈
197.55600,1,25,16777215,Wed Jul 22 09:50:49 2020,0,26ec9d18,35777662175150085,1
626.99600,1,25,16777215,Wed Jul 22 09:50:55 2020,0,e94d9690,35777665180368901,1
195.12600,1,25,16777215,Wed Jul 22 09:51:25 2020,0,f24c7d28,35777680585523205,1
524.60700,1,25,16777215,Wed Jul 22 09:51:40 2020,0,fff05066,35777688846729219,澎湃yes
268.14700,1,25,16777215,Wed Jul 22 09:52:00 2020,0,26ec9d18,35777699187261443,14nm++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
194.96400,1,25,16777215,Wed Jul 22 09:52:05 2020,0,23734b98,35777701984337925,1
274.21400,1,25,16777215,Wed Jul 22 09:52:06 2020,0,26ec9d18,35777702399049735,暗示充电
196.97900,1,25,16777215,Wed Jul 22 09:52:18 2020,0,d8333823,35777708758138883,222
